ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
371.0,Mystery Rummy: Murders in the Rue Morgue,1999.0,2,4,40,8,805,"6,73",2849,"1,71",1677.0,"Hand Management, Set Collection, Team-Based Game",Family Games
135116.0,Rent a Hero,2012.0,3,5,30,8,1581,"6,35",2850,"1,48",3536.0,"Hand Management, Set Collection, Take That",Family Games
75547.0,Shipwrights of the North Sea,2014.0,2,5,60,10,1402,"6,42",2852,"2,29",3326.0,"Card Drafting, Commodity Speculation, Hand Management, Trading",Strategy Games
20609.0,Asia Engulfed,2007.0,2,2,480,12,418,"7,56",2853,"3,79",1548.0,"Area Majority / Influence, Area Movement, Dice Rolling, Secret Unit Deployment, Simulation",Wargames
176803.0,Overseers,2015.0,3,6,45,12,943,"6,69",2854,"2,04",2089.0,"Card Drafting, Set Collection, Variable Player Powers, Voting",
10819.0,Navia Dratp,2004.0,2,2,30,8,571,"7,17",2855,"2,89",1000.0,"Grid Movement, Square Grid","Abstract Games, Customizable Games"
13883.0,Jenseits von Theben,2004.0,2,4,75,10,544,"7,13",2856,"2,43",520.0,Time Track,Strategy Games
6795.0,Battleball,2003.0,2,2,45,8,2068,"6,27",2857,"1,51",3806.0,"Dice Rolling, Different Dice Movement, Roll / Spin and Move","Family Games, Thematic Games"
38194.0,Cheaty Mages!,2008.0,3,6,30,12,1911,"6,26",2859,"1,58",3420.0,"Betting and Bluffing, Hand Management, Take That",Family Games
135654.0,New Dawn,2014.0,2,4,120,12,687,"6,89",2860,"3,03",2076.0,"Area Majority / Influence, Dice Rolling, Hand Management, Tile Placement, Variable Player Powers",Strategy Games
136440.0,Canterbury,2013.0,2,4,90,10,626,"6,96",2861,"3,09",968.0,"Area Majority / Influence, Tile Placement",Strategy Games
85.0,Quebec 1759,1972.0,2,2,60,12,686,"6,94",2862,"2,15",1264.0,"Dice Rolling, Point to Point Movement, Secret Unit Deployment, Simulation",Wargames
2981.0,Breaking Away,1991.0,2,9,90,10,448,"7,33",2863,"2,28",447.0,,Strategy Games
66085.0,Keltis: Das Orakel,2010.0,2,4,30,10,661,"6,89",2864,"2,11",929.0,"Hand Management, Set Collection","Family Games, Strategy Games"
234248.0,Voodoo Prince,2017.0,2,5,20,8,575,"7,02",2865,"1,67",980.0,Trick-taking,Family Games
215308.0,Indulgence,2017.0,3,4,60,14,698,"6,82",2866,"1,89",1570.0,Trick-taking,"Family Games, Strategy Games"
216381.0,Hand of Fate: Ordeals,2018.0,1,4,120,14,548,"7,34",2868,3,1522.0,"Cooperative Game, Deck Bag and Pool Building, Modular Board, Team-Based Game",Thematic Games
24070.0,Afrika: 2nd Edition,2006.0,2,2,360,14,404,"7,56",2869,"2,72",958.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
5684.0,18EU,2001.0,2,6,300,14,375,"7,59",2870,"4,22",417.0,"Auction/Bidding, Network and Route Building, Stock Holding, Tile Placement",Strategy Games
226631.0,War of the Worlds: The New Wave,2019.0,2,2,60,0,556,"7,26",2871,"2,22",1392.0,"Area Movement, Card Drafting, Deck Bag and Pool Building, Hand Management","Thematic Games, Wargames"
9028.0,Tongiaki: Journey into the Unknown,2004.0,2,6,45,10,2285,"6,23",2872,"1,96",2643.0,"Area Majority / Influence, Point to Point Movement, Take That, Tile Placement","Family Games, Strategy Games"
252688.0,Enchanters: Overlords,2018.0,2,4,60,14,425,"7,55",2873,"1,92",1474.0,"Card Drafting, Set Collection, Take That",Customizable Games
237031.0,D100 Dungeon,2017.0,1,1,90,10,491,"7,76",2874,"2,86",1288.0,"Dice Rolling, Paper-and-Pencil, Role Playing, Solo / Solitaire Game",Thematic Games
25584.0,If Wishes Were Fishes!,2007.0,2,5,45,10,1136,"6,49",2875,"1,95",1330.0,"Area Majority / Influence, Card Drafting, Commodity Speculation, Hand Management, Increase Value of Unchosen Resources","Family Games, Strategy Games"
264196.0,Dungeons & Dragons: Waterdeep - Dungeon of the Mad Mage,2019.0,1,5,60,14,480,"8,00",2876,"2,41",1638.0,"Cooperative Game, Grid Movement, Modular Board, Role Playing, Solo / Solitaire Game, Variable Player Powers",
257058.0,Valparaíso,2018.0,2,5,90,12,665,"6,90",2878,"2,84",1264.0,"Action Queue, Kill Steal, Point to Point Movement, Simultaneous Action Selection",Strategy Games
3141.0,The Bucket King,2002.0,2,6,45,10,1551,"6,33",2881,"1,23",1361.0,"Hand Management, Take That",Family Games
181329.0,Team Play,2015.0,3,6,30,8,602,"6,95",2882,"1,31",888.0,"Set Collection, Team-Based Game",
179719.0,Risk: Game of Thrones,2015.0,2,7,240,18,1318,"6,74",2883,"2,82",3446.0,"Area Majority / Influence, Area Movement, Dice Rolling, Player Elimination","Thematic Games, Wargames"
154443.0,Madame Ching,2014.0,2,4,45,8,1139,"6,47",2884,"2,16",1746.0,"Hand Management, Set Collection",Family Games
188076.0,Taluva Deluxe,2015.0,2,4,45,8,338,"7,82",2886,"2,38",648.0,"Modular Board, Tile Placement",
17804.0,Dungeons & Dragons Basic Game,2004.0,2,5,90,12,807,"6,79",2888,"3,04",1837.0,"Cooperative Game, Dice Rolling, Modular Board, Role Playing",Thematic Games
21380.0,Conquest of the Fallen Lands,2005.0,3,5,90,10,765,"6,79",2890,"2,36",919.0,"Enclosure, Modular Board",Strategy Games
188720.0,Escape Room in a Box: The Werewolf Experiment,2016.0,2,8,90,13,520,"7,15",2892,"2,29",1125.0,"Cooperative Game, Paper-and-Pencil",
670.0,Starship Troopers,1976.0,1,2,120,12,1183,"6,52",2893,"3,11",3525.0,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation, Solo / Solitaire Game",Wargames
19.0,Wacky Wacky West,1991.0,2,4,45,9,1735,"6,29",2895,"1,84",3150.0,"Tile Placement, Voting",Family Games
177147.0,Survive: Space Attack!,2015.0,2,4,60,8,559,"7,05",2896,"2,14",1506.0,"Action Points, Dice Rolling, Map Reduction, Modular Board, Secret Unit Deployment",
200924.0,Order of the Gilded Compass,2016.0,2,5,60,10,621,"6,92",2897,"2,23",1321.0,"Area Majority / Influence, Dice Rolling, Set Collection, Worker Placement with Dice Workers",Strategy Games
203828.0,"13 Minutes: The Cuban Missile Crisis, 1962",2017.0,2,2,13,10,1118,"6,46",2899,"2,02",2490.0,"Area Majority / Influence, Campaign / Battle Card Driven, Hand Management","Strategy Games, Wargames"
22287.0,Buccaneer,2006.0,3,5,30,8,1688,"6,28",2901,"1,59",2115.0,"Auction/Bidding, Memory",Family Games
10660.0,Micropul,2004.0,1,2,30,9,784,"6,77",2902,"1,91",1122.0,"Hand Management, Modular Board, Pattern Building, Tile Placement",Abstract Games
253185.0,Chai,2020.0,1,5,60,8,636,"7,08",2903,"1,62",1340.0,"Card Drafting, Contracts, Drafting, Race, Set Collection",Family Games
249590.0,Nevsky: Teutons and Rus in Collision 1240-1242,2019.0,1,2,360,14,294,"8,29",2904,"3,75",1181.0,"Dice Rolling, Events, Minimap Resolution, Movement Points, Point to Point Movement, Simulation",Wargames
235922.0,King of the Dice,2017.0,2,5,30,8,753,"6,78",2905,"1,05",1490.0,"Dice Rolling, Push Your Luck, Set Collection",Family Games
236248.0,Small Islands,2018.0,1,4,30,8,663,"6,93",2907,"2,04",863.0,"Push Your Luck, Solo / Solitaire Game, Tile Placement",Family Games
285894.0,Bravo!,2019.0,1,6,20,8,457,"7,34",2908,"1,85",1163.0,Dice Rolling,
713.0,Nuclear War,1965.0,2,6,60,10,2811,"6,21",2909,"1,44",4014.0,"Action Queue, Hand Management, Take That",Thematic Games
53168.0,Triumvirate,2009.0,2,2,30,12,757,"6,72",2910,"1,93",1012.0,"Card Drafting, Trick-taking",Strategy Games
271530.0,Ankh'or,2019.0,2,4,30,8,597,"7,03",2911,"1,82",1192.0,"Card Drafting, Pattern Building, Set Collection, Tile Placement",Family Games
3986.0,Battle for Germany,1975.0,2,4,180,12,533,"7,14",2913,"2,11",1169.0,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Zone of Control",Wargames
296345.0,Sherlock Holmes Consulting Detective: The Baker Street Irregulars,2020.0,1,8,90,14,261,"8,54",2914,"2,25",1282.0,"Cooperative Game, Storytelling",
12632.0,Goldbräu,2004.0,3,4,60,10,1267,"6,41",2915,"2,52",1778.0,"Area Majority / Influence, Simultaneous Action Selection, Stock Holding",Strategy Games
173441.0,Bring Your Own Book,2015.0,3,8,20,12,668,"6,87",2917,"1,13",1684.0,"Hand Management, Player Judge, Simultaneous Action Selection",Party Games
3553.0,Close Action: The Age of Fighting Sail Vol. 1,1997.0,2,30,240,12,365,"7,83",2918,"3,48",899.0,"Action Queue, Dice Rolling, Grid Movement, Hexagon Grid, Simulation, Simultaneous Action Selection",Wargames
29410.0,Municipium,2008.0,2,4,60,10,800,"6,68",2919,"2,43",1271.0,"Area Majority / Influence, Point to Point Movement, Set Collection",Strategy Games
136594.0,Dragon's Hoard,2014.0,2,4,45,8,1204,"6,48",2921,"1,43",2317.0,"Card Drafting, Hand Management, Set Collection",Family Games
173294.0,DC Comics Dice Masters: War of Light,2015.0,2,2,60,14,474,"7,30",2922,"2,27",1295.0,"Deck Bag and Pool Building, Dice Rolling",
257668.0,1906 San Francisco,2018.0,2,4,60,12,444,"7,30",2923,"2,29",820.0,Area Majority / Influence,Strategy Games
2290.0,Good & Bad Ghosts,1980.0,2,2,15,6,1419,"6,36",2924,"1,31",2011.0,"Grid Movement, Secret Unit Deployment","Abstract Games, Family Games"
84889.0,Cave Evil,2011.0,2,4,180,16,357,"7,94",2926,"3,44",656.0,"Area Movement, Hand Management, Modular Board",Thematic Games
41003.0,Keltis: Der Weg der Steine Mitbringspiel,2009.0,2,4,15,7,1155,"6,45",2928,"1,26",1804.0,"Push Your Luck, Set Collection",Family Games
31056.0,Micro Mutants: Evolution,2007.0,2,4,30,10,920,"6,61",2929,"1,43",1458.0,"Dice Rolling, Player Elimination, Variable Player Powers",Family Games
260710.0,Amul,2019.0,3,8,45,10,590,"6,99",2930,"2,14",959.0,"Card Drafting, Contracts, Drafting, End Game Bonuses, Hand Management, Set Collection, Turn Order: Progressive, Turn Order: Stat-Based",
201186.0,Summit: The Board Game,2017.0,1,6,180,14,631,"7,18",2932,"2,30",1294.0,"Area Majority / Influence, Cooperative Game, Dice Rolling, Grid Movement, Network and Route Building, Player Elimination, Point to Point Movement, Push Your Luck, Take That, Tile Placement, Variable Phase Order, Variable Player Powers",
152757.0,Doodle Quest,2014.0,1,4,15,6,758,"6,72",2934,"1,09",1328.0,Line Drawing,"Children's Games, Family Games"
245928.0,Pax Emancipation,2018.0,1,3,120,14,352,"7,65",2935,"4,47",1375.0,"Action Points, Card Drafting, Cooperative Game, Deck Bag and Pool Building, Dice Rolling, End Game Bonuses, Semi-Cooperative Game, Solo / Solitaire Game, Variable Player Powers, Worker Placement","Strategy Games, Thematic Games"
192312.0,Mr. Cabbagehead's Garden,2016.0,1,2,20,10,488,"7,21",2936,"1,71",1172.0,"Card Drafting, Pattern Recognition, Push Your Luck, Set Collection, Solo / Solitaire Game",Strategy Games
13293.0,Vs System,2004.0,2,2,15,10,811,"6,77",2937,"2,60",1269.0,Hand Management,Customizable Games
164702.0,Glorantha: The Gods War,2019.0,3,4,120,14,333,"8,11",2938,"3,43",606.0,"Action Points, Area Movement, Catch the Leader, Dice Rolling, Variable Player Powers","Thematic Games, Wargames"
257067.0,Magnastorm,2018.0,2,4,100,12,698,"6,84",2939,"3,11",1464.0,"Area Movement, Worker Placement",Strategy Games
296626.0,Sonora,2020.0,1,4,45,10,486,"7,24",2940,"2,30",1218.0,"Action Points, Area Majority / Influence, Chaining, Enclosure, Flicking, Network and Route Building, Paper-and-Pencil, Set Collection",
214988.0,Railways of Nippon,2018.0,2,4,120,12,338,"7,72",2941,"2,60",967.0,"Auction/Bidding, Network and Route Building, Pick-up and Deliver",
258451.0,Deckscape: The Mystery of Eldorado,2018.0,1,6,90,12,925,"6,59",2943,"1,86",1847.0,"Cooperative Game, Memory",
242667.0,Dark Souls: The Card Game,2018.0,1,4,60,12,766,"6,98",2944,"2,56",1902.0,"Cooperative Game, Deck Bag and Pool Building, Hand Management, Solo / Solitaire Game",
2604.0,Compatibility,1996.0,3,6,30,12,1123,"6,52",2945,"1,12",1624.0,"Simultaneous Action Selection, Team-Based Game",Party Games
3128.0,Clippers,2002.0,2,5,90,10,928,"6,59",2946,"2,62",1180.0,Network and Route Building,Strategy Games
229427.0,"Warhammer 40,000 (Eighth Edition)",2017.0,2,12,180,12,370,"7,70",2947,"3,41",781.0,"Action Points, Dice Rolling, Point to Point Movement, Variable Player Powers",Wargames
208766.0,13 Clues,2016.0,2,6,30,8,714,"6,78",2948,"1,93",1309.0,"Action Points, Hand Management, Memory",Family Games
183572.0,Dungeons & Dragons Dice Masters: Faerûn Under Siege,2016.0,2,2,60,14,387,"7,59",2949,"2,40",1021.0,"Deck Bag and Pool Building, Dice Rolling, Variable Player Powers",
38749.0,Catan Geographies: Germany,2008.0,3,4,60,10,659,"6,88",2950,"2,38",1256.0,"Dice Rolling, Hand Management, Memory, Network and Route Building, Trading","Family Games, Strategy Games"
129294.0,Campaign Trail,2019.0,1,6,115,12,360,"7,82",2951,"2,80",625.0,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Hand Management, Team-Based Game, Variable Player Powers",Strategy Games
38657.0,Cities,2008.0,1,4,30,8,1172,"6,41",2955,"1,66",1529.0,"Pattern Building, Tile Placement",Family Games
545.0,Kaleidos,1994.0,2,12,60,10,799,"6,71",2956,"1,25",1229.0,Pattern Recognition,Party Games
58601.0,Advanced Squad Leader: Starter Kit Expansion Pack #1,2011.0,2,2,480,14,292,"8,28",2957,"3,63",1189.0,"Dice Rolling, Hexagon Grid",Wargames
293678.0,Stellar,2020.0,2,2,30,8,389,"7,60",2959,"2,08",1046.0,Hand Management,Strategy Games
234828.0,Xi'an,2017.0,2,4,60,14,455,"7,28",2960,"2,73",898.0,"Area Majority / Influence, Hand Management, Set Collection, Simultaneous Action Selection, Worker Placement",Strategy Games
75789.0,Mai-Star,2010.0,3,6,30,14,1041,"6,53",2961,"1,90",1680.0,"Hand Management, Variable Player Powers","Family Games, Strategy Games"
2228.0,War of the Ring,1977.0,2,3,180,12,946,"6,66",2962,"3,47",2192.0,"Area Majority / Influence, Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Simulation, Variable Player Powers",Wargames
186701.0,Burger Up,2016.0,2,4,30,9,731,"6,87",2966,"1,67",1332.0,"Hand Management, Pattern Building, Tile Placement",
30804.0,Song of Blades and Heroes: Revised Edition,2007.0,2,6,45,12,371,"7,77",2967,"2,23",744.0,"Action Points, Dice Rolling, Push Your Luck, Variable Phase Order, Variable Player Powers",Wargames
275870.0,TEAM3 GREEN,2019.0,3,6,30,14,525,"7,11",2968,"1,17",1019.0,Team-Based Game,Party Games
171835.0,Posthuman,2015.0,1,4,120,13,1201,"6,51",2969,"3,17",2925.0,"Dice Rolling, Modular Board, Role Playing, Team-Based Game, Variable Player Powers",Thematic Games
204493.0,Sakura Arms,2016.0,2,2,30,14,429,"7,61",2970,"2,87",929.0,"Action Points, Campaign / Battle Card Driven, Deck Construction, Hand Management, Relative Movement, Take That, Variable Player Powers",
154634.0,Yardmaster,2014.0,2,5,20,8,1432,"6,35",2971,"1,23",2593.0,"Card Drafting, Hand Management, Set Collection",Family Games
178044.0,Small Star Empires,2016.0,2,4,30,13,547,"7,24",2972,2,1132.0,"Area Majority / Influence, Enclosure, Grid Movement, Modular Board",Strategy Games
7104.0,Ace of Aces: Powerhouse Series,1981.0,2,2,20,12,471,"7,27",2973,"1,80",827.0,"Simulation, Simultaneous Action Selection",Wargames
27739.0,Hearts and Minds: Vietnam 1965-1975,2010.0,2,2,180,12,381,"7,50",2974,"2,82",794.0,"Area Movement, Campaign / Battle Card Driven, Dice Rolling, Simulation",Wargames
174744.0,Mogul,2015.0,3,5,45,13,665,"6,81",2976,"2,05",895.0,"Auction/Bidding, Network and Route Building, Push Your Luck, Stock Holding",
86955.0,Munchkin Zombies,2011.0,3,6,90,10,3143,"6,22",2977,"1,94",8890.0,"Dice Rolling, Hand Management, Variable Player Powers",Thematic Games
231991.0,Firefly Adventures: Brigands and Browncoats,2018.0,1,5,120,14,605,"7,09",2978,"2,75",2229.0,"Cooperative Game, Role Playing, Time Track, Variable Player Powers",Thematic Games
102898.0,Sewer Pirats,2012.0,2,5,60,10,876,"6,62",2979,"2,15",1667.0,"Card Drafting, Set Collection, Variable Player Powers",Family Games
1710.0,The Siege of Jerusalem (Third Edition),1989.0,1,2,300,12,552,"7,09",2980,"3,88",1537.0,"Dice Rolling, Hexagon Grid, Solo / Solitaire Game",Wargames
1419.0,Pylos,1993.0,2,2,10,8,1645,"6,32",2981,"1,96",2519.0,"Hand Management, Pattern Building",Abstract Games
2689.0,British Rails,1984.0,2,6,180,12,660,"6,92",2982,"2,57",1175.0,"Crayon Rail System, Network and Route Building, Pick-up and Deliver",Strategy Games
182120.0,Histrio,2016.0,2,5,40,10,953,"6,58",2985,"2,06",2164.0,"Action Queue, Hand Management, Simultaneous Action Selection",
148271.0,Metallum,2013.0,2,2,60,10,499,"7,14",2986,"2,73",909.0,"Action Queue, Area Majority / Influence, Card Drafting, Modular Board, Simultaneous Action Selection",Strategy Games
224133.0,The Cousins' War,2017.0,2,2,30,12,485,"7,23",2991,"2,07",908.0,"Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling",Wargames
908.0,Tally Ho!,1973.0,2,2,30,8,2717,"6,14",2992,"1,49",3997.0,Grid Movement,Family Games
322289.0,Darwin's Journey,2021.0,1,4,120,14,325,"7,95",2993,"3,74",277.0,"Contracts, Point to Point Movement, Set Collection, Turn Order: Stat-Based, Variable Set-up, Worker Placement, Different Worker Types",Strategy Games
187353.0,Marvel Dice Masters: Civil War,2016.0,2,2,60,14,434,"7,33",2994,"2,67",1327.0,"Deck Bag and Pool Building, Dice Rolling, Variable Player Powers",
108018.0,Riichi Mahjong,0.0,4,4,120,8,306,"8,36",2995,"3,33",334.0,"Betting and Bluffing, Hand Management, Set Collection","Abstract Games, Family Games"
255683.0,Roll for Adventure,2018.0,2,4,30,10,697,"6,84",2996,"2,10",1408.0,"Cooperative Game, Dice Rolling",
292032.0,Funkoverse Strategy Game: Harry Potter 100,2019.0,2,4,60,10,629,"6,96",2998,"2,25",2985.0,"Action Points, Dice Rolling, Grid Movement, Variable Player Powers",
141.0,Andromeda,1999.0,3,5,60,10,1285,"6,38",2999,"2,23",1839.0,"Area Majority / Influence, Set Collection, Trading","Family Games, Strategy Games"
782.0,"Win, Place & Show",1966.0,3,6,120,8,823,"6,71",3001,"2,08",1762.0,"Betting and Bluffing, Dice Rolling, Roll / Spin and Move","Family Games, Strategy Games"
19650.0,Il Principe,2005.0,2,5,60,10,1180,"6,42",3002,"2,83",2012.0,"Area Majority / Influence, Auction/Bidding, Hand Management, Set Collection",Strategy Games
170318.0,Among the Stars: Revival,2015.0,2,6,30,12,444,"7,20",3003,"2,29",2082.0,"Card Drafting, Simultaneous Action Selection, Tile Placement, Variable Phase Order",
155689.0,Dungeons & Dragons: Attack Wing,2014.0,2,99,30,14,544,"7,22",3004,"2,94",1534.0,"Action Queue, Dice Rolling, Simultaneous Action Selection",Wargames
27172.0,Ponte del Diavolo,2007.0,2,2,25,10,1075,"6,49",3005,"2,37",1411.0,"Square Grid, Tile Placement",Abstract Games
22198.0,Great Wall of China,2006.0,2,5,30,10,2026,"6,20",3007,"1,86",2747.0,"Area Majority / Influence, Hand Management","Family Games, Strategy Games"
154428.0,Trekking the National Parks,2014.0,2,6,60,8,575,"7,03",3008,"1,69",1089.0,"Card Drafting, Hand Management, Point to Point Movement, Set Collection",Family Games
1213.0,Nuclear Escalation,1983.0,2,6,30,10,946,"6,58",3009,"1,60",1786.0,"Hand Management, Take That",Thematic Games
40531.0,Cosmic Encounter,2000.0,2,4,60,12,1275,"6,41",3010,"2,30",2386.0,Variable Player Powers,"Strategy Games, Thematic Games"
104994.0,City Tycoon,2011.0,2,5,120,10,959,"6,52",3011,"2,81",1111.0,"Card Drafting, Pattern Building, Pick-up and Deliver, Tile Placement",Strategy Games
10383.0,Risk: Godstorm,2004.0,2,5,120,10,2455,"6,27",3012,"2,69",5029.0,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Player Elimination","Thematic Games, Wargames"
264476.0,Rangers of Shadow Deep,2018.0,1,4,120,12,306,"8,73",3013,"2,11",777.0,"Action Points, Cooperative Game, Dice Rolling, Role Playing, Variable Player Powers","Thematic Games, Wargames"
249821.0,Codenames: Harry Potter,2018.0,2,2,15,0,729,"6,79",3014,"1,63",2492.0,"Communication Limits, Cooperative Game, Push Your Luck","Family Games, Party Games"
2455.0,India Rails,1998.0,2,6,180,12,540,"7,08",3015,"2,61",1082.0,"Action Queue, Crayon Rail System, Network and Route Building, Pick-up and Deliver",Strategy Games
